,timestamp, latitude, longitude ,mag_x,mag_y,mag_z,gyro_x,gyro_y,gyro_z
154,1545366667,-19.0865,-154.7699,0.05836222332070822,0.06088973908409723,-0.18569583293775746,0.016526806370748617,0.013886530246310806,-1.4080554520872923
155,1545366677,-19.5756,-154.3594,0.05709836014111098,0.06132474103192331,-0.18950884072459606,0.01652163802835525,0.013886530246310806,-1.4080554520872923
156,1545366687,-20.0635,-153.9462,0.05581714772403984,0.061758758710201325,-0.1932632065420921,0.0165164816440909,0.013886530246310806,-1.4080554520872923
157,1545366697,-20.5503,-153.5301,0.054519691970626005,0.06219159178470012,-0.19695953560279267,0.016511337205740682,0.013886530246310806,-1.4080554520872923
158,1545366707,-21.0358,-153.1112,0.05320788916571445,0.06262279226645069,-0.20059633173593205,0.01650620469488178,0.013886530246310806,-1.4080554520872923
159,1545366717,-21.5201,-152.6892,0.051882733328351416,0.0630521909393705,-0.20417415870530445,0.016501084080054945,0.013886530246310806,-1.4080554520872923
160,1545366727,-22.003,-152.2641,0.05054602432379618,0.06347937412335812,-0.20769151751735065,0.0164959753245417,0.013886530246310806,-1.4080554520872923
161,1545366737,-22.4846,-151.8358,0.049198774205316514,0.06390422429766843,-0.211149542117972,0.016490878379620308,0.013886530246310806,-1.4080554520872923
162,1545366747,-22.9649,-151.4043,0.0478422220747973,0.06432656063483584,-0.21454872387380367,0.016485793192696222,0.013886530246310806,-1.4080554520872923
163,1545366757,-23.4437,-150.9694,0.046477969032674205,0.0647460307803004,-0.2178874064804367,0.016480719705587742,0.013886530246310806,-1.4080554520872923
164,1545366767,-23.921,-150.5311,0.04510717111165588,0.06516250686302129,-0.22116624533754492,0.01647565785000196,0.013886530246310806,-1.4080554520872923
165,1545366777,-24.3968,-150.0892,0.04373084791690522,0.06557587739855074,-0.2243855130865587,0.016470607553603703,0.013886530246310806,-1.4080554520872923
166,1545366787,-24.8712,-149.6436,0.042349747202081615,0.06598615968454198,-0.22754661521457595,0.016465568740622185,0.013886530246310806,-1.4080554520872923
167,1545366796,-25.3202,-149.2169,0.04103517781453312,0.06637268041350823,-0.2304932890214321,0.016460541335390027,0.013886530246310806,-1.4080554520872923
168,1545366806,-25.7912,-148.764,0.03964924417521026,0.06677623579911006,-0.2335373362544984,0.016455524686530158,0.013886530246310806,-1.4080554520872923
169,1545366816,-26.2605,-148.3071,0.0382619528603668,0.06717638878437054,-0.2365224830203257,0.01645051927773746,0.013886530246310806,-1.4080554520872923
170,1545366826,-26.7282,-147.8462,0.03687384909502822,0.06757329606309702,-0.2394504979103744,0.016445525024109474,0.013886530246310806,-1.4080554520872923
171,1545366836,-27.194000000000006,-147.3812,0.03548644840007356,0.06796676953612751,-0.2423195644010708,0.016440541844933997,0.013886530246310806,-1.4080554520872923
172,1545366846,-27.6579,-146.912,0.03410041490164592,0.06835693627613512,-0.2451304446500137,0.016435569654377775,0.013886530246310806,-1.4080554520872923
173,1545366856,-28.12,-146.4384,0.03271605053860878,0.06874404359144126,-0.2478844988499841,0.016430608370205137,0.013886530246310806,-1.4080554520872923
174,1545366867,-28.58,-145.9604,0.0313347416052627,0.06912801952449903,-0.2505802307448551,0.016425657917218537,0.013886530246310806,-1.4080554520872923
175,1545366877,-29.0381,-145.4778,0.029956400995073205,0.06950927687345453,-0.25321981549891537,0.016420718218499192,0.013886530246310806,-1.4080554520872923
176,1545366887,-29.4941,-144.9905,0.028582007544091625,0.06988789831249469,-0.25580235424436026,0.016415789208904345,0.013886530246310806,-1.4080554520872923
177,1545366897,-29.948,-144.4985,0.027211958913571668,0.07026419970045109,-0.2583287994012493,0.016410870826045768,0.013886530246310806,-1.4080554520872923
178,1545366907,-30.3996,-144.0017,0.0258471340504573,0.0706383304104072,-0.2607982450949792,0.016405963016757136,0.013886530246310806,-1.4080554520872923
179,1545366917,-30.849,-143.4998,0.024487489455748586,0.07101073287104742,-0.2632116989000633,0.01640106573263574,0.013886530246310806,-1.4080554520872923
180,1545366927,-31.2961,-142.9929,0.023133574907946708,0.07138173411227018,-0.2655694431322182,0.016396178938293045,0.013886530246310806,-1.4080554520872923
